精彩漫画小说（1171个听书）推荐,#genre#
【超长完结】《小姑娘天生福星，心想的事儿都能成》EP1~246  在这饥荒年代，易子而食是常态，却没想到因为喜欢而换回来的小姑娘是个福星，生活开始富足起来！柒柒漫舍 沙雕动画 逆袭 历史,https://www.youtube.com/watch?v=xewk4gE_t9g
【力推完结】《人类与神明13VS13单挑比赛》EP1~62  东方神明突然消失，西方神明宣布人类死亡，女武神准备人类与神明的比赛正式开始！柒柒漫舍 沙雕动画 逆袭 热血 玄幻,https://www.youtube.com/watch?v=_nUQXJdbyUk
【强推完结】《全民穿越木筏求生，全部加点运气》EP1~40  求生小白靠什么求生，当然是运气啊！全部加点幸运，开局空投就砸脸，还有谁！柒柒漫舍 沙雕动画 穿越 系统 求生 都市,https://www.youtube.com/watch?v=_fzDhfVzEDs
【大结局🔊】《小手一背穿七零，我每月领八十八份工资》1~122  带着社牛和金手指属性，回到70年代，搅动风云。 漫画 沙雕动画 搞笑 逆袭 穿越 柒柒漫舍,https://www.youtube.com/watch?v=tot8bmNhlCI
【大结局💥】《我在诸天万界捡垃圾，人生巅峰全靠捡！》1~52 开局捡了个世界，可以来回穿梭，全球震惊！穿越 系统 都市 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=zgs7_vvM4QU
【大结局🔊】《时空之轮通古代，有亿亿点金银而已！》1~43 穿越到古代，带着古代人玩玩具！搞笑 系统 逆袭 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=ZniBblw2pvo
【大结局💥】《刚重生就被老婆骂，我反手把脸凑上去！》1~59  重生回到90年代，靠前世记忆赚来人生第一桶金 原创动画 沙雕动画 二次元 重生 柒柒漫舍,https://www.youtube.com/watch?v=nW_2CRbjfnQ
【大结局💥】《兄妹魂穿1937，带着空间去打小樱花！》1~66  兄妹俩成功拿下小樱花一个中队 原创动画 沙雕动画 二次元 抗战剧 柒柒漫舍,https://www.youtube.com/watch?v=vOUN65aMJFc
【大结局💥】《穿越西游，玩完算计当悍匪！》 1~38 灵山这次有难了！因为西游这一行人居然都是穿越者！穿越 西游 小说 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=neVC9aqph9s
【大结局🔥】《都开挂了，修为比天道高不过分吧！》1~53 拥有遇强则强系统，开始修为无上限的开挂生涯！系统 修仙 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=TJwf583_3JM
【🎊🎊热播完结】《穿越大明失忆了，身份竟是皇太孙》EP1~154  穿越后被邋遢道人收留，当过仆人又被贬为贱籍，没想到身份却还不简单！柒柒漫舍 沙雕动画 穿越 历史 逆袭,https://www.youtube.com/watch?v=_LRKLcDV4Zc
【大结局💥】《有系统还是现代兵王，你让小樱花怎么活？》1~61  现代兵王因意外穿越亮剑世界，获得时空交易系统，百步穿杨嘎樱花 原创动画  沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=I68wHyx-Vm0
【完结加番外】《反派师尊死后记忆曝光，七位女徒弟泪崩》EP1~84  反派世尊死后提取记忆，七位女徒弟相继泪崩，哪有什么岁月静好，只是师尊在负重前行！柒柒漫舍 沙雕动画 情感 修仙,https://www.youtube.com/watch?v=flk5hy7csfc
【完结】《全民穿越我的世界，游戏人申请出战》EP1~39  全民穿越我的世界求生，那我可太熟悉了啊，先造工作台，再造工具，挖地砍树样样精通！柒柒漫舍 沙雕动画 穿越 求生 系统 都市,https://www.youtube.com/watch?v=9bNG6UEDqyw
【完结】《穿越洪荒成巫圣，带着祖巫干三清》EP1~73  一力破万法，别问，问就是够硬，连诛仙剑都砍断了！柒柒漫舍 沙雕动画 穿越 系统 逆袭 热血 洪荒,https://www.youtube.com/watch?v=B-LgHAqvCQY
【强推完结】《堂堂仙帝，打你们跟打地鼠一样》EP1~26  仙帝穿越魔法世界，只想摆烂打游戏，奈何有个要命的妹妹和莫名其妙多出来的未婚妻！穿越 柒柒漫舍 沙雕动画 修仙 都市 搞笑,https://www.youtube.com/watch?v=uIQ22TPgq0c
【完结】《不一样的西游，灵山究竟是佛还是魔》EP1~27  此生只认齐天大圣，何来灵山斗战胜佛！柒柒漫舍 沙雕动画 修仙 西游记 逆袭,https://www.youtube.com/watch?v=G_a--aI2rAc
【完结】《大秦黑道帝师，夫子教抡语》EP1~100  想当年，一个壮汉身后跟着几十个大汉，嘴角带着狞笑，问你愿不愿意跟他学习，你会怎么选！柒柒漫舍 沙雕动画 穿越 历史 沙雕,https://www.youtube.com/watch?v=x82K4Q2ek5o
【完结】《跟猴哥拜把子，从此噶如来闹天庭统魔域》EP1~33  重生成猴哥身上一只虱子，觉醒系统幻化人形，我有主角光环，如来你拿什么跟我斗！柒柒漫舍 沙雕动画 穿越 系统 重生 修仙,https://www.youtube.com/watch?v=43jBXpB7YaM
【完结】《穿越大秦，凭空造物展示仙术》EP1~40  洗着澡呢就穿越了，连个衣服都没有，既然是求仙人把我求来的，直接上才艺，凭空造物！柒柒漫舍 沙雕动画 穿越 历史 系统 修仙 逆袭,https://www.youtube.com/watch?v=ZXM-8DXzoc8
【完结】《觉醒修罗魔剑君主系统，被强行带去杀戮之都》EP1~20 本是千刃雪的青梅竹马，六岁就觉醒修罗魔剑和君主系统，杀人能变强，被杀戮之主强行带到杀戮之都！柒柒漫舍 沙雕动画 斗罗大陆 系统,https://www.youtube.com/watch?v=7nBRNxByRQ8
【强推完结】《为改变西游世界轨迹，主打一个随心所欲》EP1~34  西游？取经？圣僧？留鸟？tmd我是不是又秃了，不对啊，我为什么要说又！柒柒漫舍 沙雕动画 穿越 系统 修仙 搞笑,https://www.youtube.com/watch?v=2dOtQmytDdY
【完结】《练气十万年弟子八千，魔教女帝仙子都只排最后》EP1~67  无耻老贼，哪有练气活这么久的，把宗门熬没了，徒弟熬死了，连圣山都熬塌了！真的很哇塞 沙雕动画 修仙 穿越 逆袭,https://www.youtube.com/watch?v=i2O5UaTxjf0
【热更完结】《原来斗罗是本书，千道流的崛起》EP1~14   觉醒不当人系统，原来斗罗只是本书，现在知道了一切，势必改变剧情！柒柒漫舍 沙雕动画 穿越 系统 斗罗大陆,https://www.youtube.com/watch?v=Q4LxnkRy0-E
【完结】《带着女神们荒岛求生》EP1~48  开局流落荒岛，觉醒求生多妻系统，完成任务 获得奖励 迎娶女神 走向巅峰！柒柒漫舍 沙雕动画 系统 求生 荒岛求生 都市,https://www.youtube.com/watch?v=He96DsdcMrs
【完结】《穿越异世界变成鸡，努力进化吧骚年》EP1~35  觉醒吞噬进化系统，吞噬完所有神兽凶兽才能回归，幸好还能无限复活，快让我吞一口，就算爆炸也不怕！柒柒漫舍 沙雕动画 穿越 系统,https://www.youtube.com/watch?v=bT5pHko-2Uw
【完结】《朱元璋反复穿越，我用手机偷窥》EP1~31  就想看个小网站没想到手机中毒了，连通了大明王朝，朱元璋以为是仙界，来回穿越！柒柒漫舍 沙雕动画 穿越 沙雕 系统 历史,https://www.youtube.com/watch?v=C1C9ED9tKIM
【大结局💥】《穿越变成唐僧，打卡上班拒绝996！》1~73 穿越变成唐僧，开启神级上班系统，朝九晚五拒绝996，打卡上班，完成劫难，触发神秘剧情！小说 穿越 唐僧 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=GycyuhvYDGk
【完结】《穿越成萧炎老祖，只为让他有钱有背景》EP1~67  为了让萧炎有钱有背景，我直接顺着网线穿越阻止萧玄冲击斗帝！柒柒漫舍 沙雕动画 穿越 逆袭 修仙 斗破苍穹,https://www.youtube.com/watch?v=DTIlmWEbIf0
【完结】《穿越亮剑世界，老子的意大利炮呢》EP1~28  觉醒亮剑系统，获得神枪手体验一小时，有系统帮着打架就是爽啊！柒柒漫舍 沙雕动画 穿越 系统 逆袭 战斗,https://www.youtube.com/watch?v=dIVaU-o98Qs
【完结】《历届皇帝死后重聚，好多不肖子孙》EP1~39  当历代皇帝都聚在一起后各自攀比又团结一致，在未知之地求生存！柒柒漫舍 沙雕动画 穿越 历史 修仙 逆袭,https://www.youtube.com/watch?v=yhNkmFB16Ws
【大结局🔊】《成为妖兽的我卑鄙狡诈，杀穿修真界很合理吧》1~50 穿越成蝉为了收集进化道具，无恶不作，不择手段。自此，修真界多了个一只杀人如麻的蝉！小说 沙雕动画 重生 穿越 柒柒漫舍,https://www.youtube.com/watch?v=eST1QbnJg-Y
《穿越修仙，法宝竟是洗衣机？》EP1~176  修真开始那一刻就意味着逆天而行，一个修真者最需要的是勇气而不是资质！柒柒漫舍 沙雕动画 穿越 修仙 逆袭 系统,https://www.youtube.com/watch?v=jCVJcX63_ho
【完结】《透视系统，左眼过去右眼未来》EP1~29  一不小心成了大家嘴里的小神仙，开局算命撩千金！柒柒漫舍 沙雕动画 逆袭 都市 异能 系统,https://www.youtube.com/watch?v=3bkJ0zHnlBM
【大结局💥】《我带着商超在古代，把我奉为仙人弟子！》1~20 虾仁穿越古代得到一位小娇妻，拿出现代黑丝惩罚古代小娇妻！！搞笑 穿越 古代 历史 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=w3FTK2-6jHI
【25小时看完一二季🔥】《山村桃运小傻医》这个女人得了一种怪病，男人碰她谁碰谁嘎，于是我噶了，但觉醒了神级功法！原创动画 沙雕动画 二次元 乡村 神医 柒柒漫舍,https://www.youtube.com/watch?v=N44OMLFRMtY
【完结】《医毒双绝女重生，当个富家大小姐》EP1~50  重生在了棺材里，被王爷救下，上一世的杀人魔这一世当个大小姐也不是不可以！柒柒漫舍 沙雕动画 穿越 历史 重生 修仙,https://www.youtube.com/watch?v=5Go924hfI1c
【大结局🔥】《绝命夜班管理员》1~111 三年前打架蹲了监狱，为了还债我决定去当殡仪馆夜班管理员！小说 搞笑 沙雕 动画 爽文 柒柒漫舍,https://www.youtube.com/watch?v=6nc7PQNi0Lc
【完结】《我在西游卖小说》EP1~35  穿越西游系统给我开了个书店，只要有人看我的小说，我就能获得神通法宝！柒柒漫舍 沙雕动画 穿越 系统 修仙 逆袭,https://www.youtube.com/watch?v=Q9ni8demqrs
【短篇完结】《陛下何故要反》EP1~5  将在外，军令有所不受，黄袍加身又是为何！柒柒漫舍 沙雕动画 穿越 历史 逆袭,https://www.youtube.com/watch?v=NGIg3cEoSWU
【完结】《我穿书成为反派魔帝，改剧情得奖励不再当舔狗》EP1~41  我对三个徒弟的爱视而不见反去当正道仙子的舔狗，穿越后获得系统，改变原书剧情！柒柒漫舍 沙雕动画 穿越 修仙 系统,https://www.youtube.com/watch?v=4x8BqfpOZbM
【完结】《寒门小人物的逆袭》EP1~33  新婚之日娘子差点被逼死，寒门小人物的心酸，从买肥皂开始赚钱逆袭！柒柒漫舍 沙雕动画 逆袭 穿越 历史,https://www.youtube.com/watch?v=bCXz64wPmjs
【大结局🔥】《开局重生为虎王，母老虎竟是女帝重生》EP1~57  我尽然穿越变成老虎，看看我是怎么成为兽王的 原创动漫 原创动画 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=4f1VydEFj1k
【完结】《上一世错过的女孩，这一世换我守护你》EP1~22  上一世有一个女孩在默默守护我，吃尽了苦，这一世，换我用生命守护你！柒柒漫舍 沙雕动画 情感 都市 重生,https://www.youtube.com/watch?v=TU4HHGH8xFo
【大结局💥】《我一个种地的，都说我是修仙大佬！》EP1~212 两大修仙宗门造访农场,本以为很普通,结果却大吃惊！！玄幻 修仙 系统 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=uVSesh_SNjk
【大结局💥】《我在修仙世界打架子鼓，怎么修为还增加了！》EP1~47 我在修仙界卖唱，人生如戏，全靠演技！穿越 修仙 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=zzXF98xYX4s
《穿越斗罗，觉醒福星系统》EP1~53  福星七百多连败，今天胜利开箱，直接无敌！柒柒漫舍 沙雕动画 穿越 斗罗大陆 系统,https://www.youtube.com/watch?v=79y5nmTKJrI
【大结局💥】《带着X光机和电脑一起穿越了！》EP1~30 一朝穿越成徐家赘婿，刚穿越就被逐出徐府，幸好我的眼睛像X光机，大脑连接着电脑，一切都不是事！穿越 历史 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=vTdgyQwRyvM
【完结】《背景太无敌，系统玻璃心黑化了》EP1~155  上辈子卷累了，背景又太无敌，系统你解绑吧，气的系统直接变成破解版！柒柒漫舍 沙雕动画 系统 穿越 逆袭 玄幻,https://www.youtube.com/watch?v=oYbCajDDDbs
【完结】《跟闺蜜一起穿越，在冷宫打造世外桃源》EP1~72  穿越成娘娘，开局对暗号，成功与一起穿越成丫鬟的闺蜜相认，一起在冷宫打造世外桃源！柒柒漫舍 沙雕动画 穿越 历史 搞笑 系统,https://www.youtube.com/watch?v=4J7j1VfkJF4
【大结局🔥】《开局系统傍身，我在大唐教李世民做皇帝！》EP1~147 穿越大唐，觉醒咸鱼系统，投奔舅舅长孙无忌，开局就怼李世民？！柒柒漫舍 沙雕动画 系统 穿越 历史,https://www.youtube.com/watch?v=INApBM5mqIM
【大结局💥🔊】《我导演了玄武门之变》EP1~46 开局玄武门之变，八雕带领李氏走上巅峰！！柒柒漫舍 沙雕动画 穿越 历史,https://www.youtube.com/watch?v=JQpuX1r7QkE
【完結沙D動畫】《重回末日百倍爆率》EP1~63末日重生获得金手指系统，成为天选之子打怪爆装备！末世 重生 沙雕动画 逆袭 柒柒漫舍,https://www.youtube.com/watch?v=W59p2V8e9fM
【大结局🔊】《全民穿越空岛求生，别人求生我享乐！》EP1~139 全民穿越空岛求生，我获得复制技能，钓上武将吕奉先  沙雕动画 求生 柒柒漫舍,https://www.youtube.com/watch?v=DziklVQoiGY
【完结】《无敌的通天教主》EP1~39  开局自斩圣位，没想到靠混沌钟成就混元大罗，无敌众人！柒柒漫舍 沙雕动画 修仙 逆袭 热血,https://www.youtube.com/watch?v=X8yeM7bwdRM
【大结局💥】《穿越到大唐，帮助李二统一世界后我成仙了！》1~52 系统任务：完成世界上只有一个大唐，完成后便可立地成仙！穿越 大唐 历史 沙雕动画 系统 柒柒漫舍,https://www.youtube.com/watch?v=o_X8zHgrMlo
【完結沙D動畫】《我能在丧尸和人类之间无限切换》EP1~25 我能从丧尸变成人，未世黑雾突降，丧尸病毒在临！重生 末世 丧尸 异能 柒柒漫舍,https://www.youtube.com/watch?v=Y_9I_PjGJ68
【完结】《重生成王八，一路进化求生》EP1~95  为了生存，不得不把脑袋伸进妖兽的嘴里，因为我觉醒了系统，具有反伤能力，一路进化娶老婆！柒柒漫舍 沙雕动画 穿越 重生 系统 修仙,https://www.youtube.com/watch?v=V58HbKOonCo
【完结】《五张百倍返现卡，花钱让人好苦恼》EP1~21  每次花钱还得想怎么利益最大化，有钱花不出去也好苦恼！柒柒漫舍 沙雕动画 逆袭 都市 系统,https://www.youtube.com/watch?v=xR0MjoeGMps
【大结局💥】《养在箱子里的大明朝！》1~47 我的箱子里住了一个大明朝！历史 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=8p-dric4Ygg
【大结局💥】《爷爷地府造反，我在上面给他烧军火！》1~36 你见过这么奇葩的爷爷吗，一旦缺钱就给孙子托梦，给他烧个几百亿，可是还不够他挥霍的，给他烧个印钞机他直接把地府搞得通货膨胀！柒柒漫舍 沙雕,https://www.youtube.com/watch?v=ZndmUu8hM9s
【完结】《穿越现代，为秦始皇开挂守江山》EP1~20  秦始皇觉醒系统，把扶苏丢去现代学习技术，巩固秦朝统治！柒柒漫舍 沙雕动画 穿越 逆袭 系统 历史,https://www.youtube.com/watch?v=NKovYnbPXyI
【三小时看完】《穿越斗罗觉醒海神武魂，抱着波塞西狂亲》EP1~29  穿越斗罗，觉醒海神武魂，还先唐三一步接受海神传承，抱着波塞西亲，不但不生气还要收我为义子！柒柒漫舍 沙雕动画  斗罗,https://www.youtube.com/watch?v=7X_Pd0SDwM0
【大结局🔊】《被抓壮丁，一天就成为掌门！》EP1~118 我投降你说我挑衅,我不动你说我装×，正道的人好难懂啊~~~ 玄幻 修仙 热血 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=mqg3IzRXZrQ
【完结】《我不装了，开局就抗旨》EP1~25  本想装傻充痴混日子，非要逼我，我不装了，那咱们就好好玩玩！柒柒漫舍 沙雕动画 穿越 逆袭 历史,https://www.youtube.com/watch?v=dctQ3E9Urlo
【大结局🔊】《系统这么玩？用寿元换取武学进度！》EP1~68  自古学武就是为了保命，追求长生不死，如今需要将用寿命换取武学进度，那就…… 沙雕动画 修仙 柒柒漫舍,https://www.youtube.com/watch?v=xiUy9qfAPtE
【大结局🔊】《70亿人穿越废土世界，幸好我有系统可以躺平！》EP1~69 当其他人还在为如何填饱肚子发愁，我已经将避难所打造成了人类天堂开始躺平了！穿越 末世 求生 柒柒漫舍,https://www.youtube.com/watch?v=Et9oCbAT80o
【完结】《都要末世了，我花个百亿囤物资怎么了》EP1~166  重回末世前十天，为了成为末日大佬，直接砸钱百亿囤物资！柒柒漫舍 沙雕动画 末世 系统,https://www.youtube.com/watch?v=TCKDp63-FHA
【完结】《穿越斗罗，混沌神王改写结局》EP1~20  觉醒改写结局系统，帮助武魂殿击溃唐三，顺便当个混沌神王！柒柒漫舍 沙雕动画 穿越 系统 斗罗大陆 逆袭 唐三,https://www.youtube.com/watch?v=87B0TPwElxI
【大结局🔊】《全能虎王，灵气复苏后我硬刚核弹！》EP1~68 好家伙，老虎竟然吃草而且还是人参 原创动画 二次元 动物 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=ob1grr69DMk
【大结局🔊】《背景太硬，系统你自毁算了》1~15 以为废物+潦倒buff叠满开局，却突然发现自己是第一势力的少主！沙雕动画 沙雕 玄幻 系统 柒柒漫舍,https://www.youtube.com/watch?v=88DP_VYXHFY
【第二季完结🟢】《天灾末世囤货忙，邻居囤枪我囤粮》60~92 重生回到末日爆发的前一个月，有20亿该怎么花，定个小目标，花光20亿，用物资填满空间！重生 末世 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=bypoWpGb8Wo
【完结】《都市修仙传，元婴大佬回归现代》EP1~101  一场意外掉入山洞，获得传承戒指，终于修炼成元婴后可以回归都市现代！柒柒漫舍 沙雕动画 都市 逆袭 修仙 热血 搞笑,https://www.youtube.com/watch?v=4DkwvmyH1xc
【完结】《系统崩坏融进身体，不好意思我无敌了》EP1~86  带着系统穿越，系统却出现故障，所有的能力与我合二为一，从这天起我就无敌了，每天晒太阳喝酒岂不快哉！柒柒漫舍 沙雕动画 穿越 系统,https://www.youtube.com/watch?v=RWdr10xwLAE
【完结】《穿越网游，加入黑暗阵营当反派》EP1~25  这个网游世界怎么这么难，新手村出不去，史莱姆打不过，最后还当了反派！柒柒漫舍 沙雕动画 穿越 系统 都市 网游,https://www.youtube.com/watch?v=zTT0ON62c1M
【完结】《穿越开局奖励死刑，戴罪立功系统救一条狗命》EP1~35  为了救母亲杀死四人重伤一人，为了减刑研究出可控核聚变等！柒柒漫舍 沙雕动画 都市 穿越 系统 逆袭,https://www.youtube.com/watch?v=isGtO0Yd1vE
【完结】《都市传奇，上古神器山河图》EP1~69  考上清华却因为贫穷上不了，只能在家干活，没想到因祸得福，意外获得上古神器山河图，开挂的人生开始了！柒柒漫舍 沙雕动画 都市 逆袭 神器,https://www.youtube.com/watch?v=jDk11dpyHJ8
【完结】《被绿又被陷害死，重生成蛇吞噬进化》EP1~97  重生成蛇，听到了奸夫淫妇的全过程，一气觉醒了吞噬进化系统，我的仇慢慢报！柒柒漫舍 沙雕动画 系统 逆袭 重生 异能,https://www.youtube.com/watch?v=g7bpTAnc0xg
【完结】《开局奖励器灵千刃雪，拿下唐舞桐当斗罗海王》EP1~8  穿越斗罗，系统奖励六翼天使武魂，天使神剑和四个神技，千刃雪竟还是神剑器灵！柒柒漫舍 沙雕动画 穿越 系统 逆袭 斗罗大陆,https://www.youtube.com/watch?v=fUvknPKyVYA
【完结】《进入网游世界，S级天赋剧毒之源》EP1~90  进入网游世界会根据自身觉醒技能，难道我天生是个老六？不然怎么会觉醒这么苟的技能！柒柒漫舍 沙雕动画 逆袭 系统 网游 异能,https://www.youtube.com/watch?v=CkwuBj_kqW8
【完结】《时间裂缝万亿年签到，无敌修为回归复仇》EP1~44  带着系统穿越修仙界，没想到卡在时空裂缝签到了万亿年，成功穿越也代表成功无敌了！柒柒漫舍 沙雕动画 穿越 系统 修仙 逆袭,https://www.youtube.com/watch?v=uJ1zPYQj5Ns
【完结】《苟道无敌，全员老六宗门》EP1~67  做大做强，再创辉煌，努力修炼，胜者为王，争当老六，人人有责！柒柒漫舍 沙雕动画 穿越 系统 修仙 逆袭,https://www.youtube.com/watch?v=3puL_ior2Es
【第一季完结】《穿越古代，种田养家当个小郎君》EP1~104  意外穿越被一农家小娘子所救，被迫杀人后四处奔波，靠穿越时一同带来的种子和塑料袋发家致富！柒柒漫舍 沙雕动画 穿越 历史 逆袭,https://www.youtube.com/watch?v=lPMtkSyP8d0
【大结局💥】《百倍返现卡！赚钱速度令首富咂舌！》EP1~21 被女友骗了两百万，结果却意外获得5张百倍返现卡，直接原地起飞！搞笑 逆袭 系统 都市 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=o-88qTqbvOs
【大结局🟢】《重生之末世预言信，我在末世零元购》EP1~25 重生末世囤物资，暴雨天灾水淹全程，一起组队搬物资！系统 重生 空间 沙雕动画 末世 柒柒漫舍,https://www.youtube.com/watch?v=rdTh8r0lR90
【大结局💥】《我与丧尸谈恋爱》1~23 回到末世爆发三个月前，我带着全家过上好日子！重生 末世 异能 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=YNtMozDx3Hk
【完结】《穿越家暴男，开启追妻宠娃之路》EP1~38  穿越家暴男，妻子竟是曾经的当红小花，既然穿越来了，那就东山再起，追妻宠娃！柒柒漫舍 沙雕动画 穿越 都市 逆袭 情感 系统,https://www.youtube.com/watch?v=udgsgefEr6U
【完结】《穿越大宋，逼上梁山演一次真水浒》EP1~122  穿越大宋，觉醒系统，本想好好辅佐大宋皇帝翻盘，没想最后还是被逼上梁山，演一次真水浒！柒柒漫舍 沙雕动画 穿越 系统 历史 逆袭,https://www.youtube.com/watch?v=tT2LBFfWpT4
【大结局💥】《从末世开始重建大汉王朝》1~24 我在末日当皇帝，建立机器人军团，收集各种能源！重生 异能 历史 沙雕动画 末世 柒柒漫舍,https://www.youtube.com/watch?v=tNnlhRXHg14
【完结】《穿越大明，开局说教朱元璋》EP1~218  穿越到大明逐渐发展成小地主，没想到竟是朱元璋的叔父，小八啊，这我就不得不说说你了！柒柒漫舍 沙雕动画 穿越 历史 逆袭 搞笑,https://www.youtube.com/watch?v=SpfjAxu7fDk
【第一季完结🟢】《天灾末世囤货忙，邻居囤枪我囤粮》1~59 重生回到末日爆发的前一个月，有20亿该怎么花，定个小目标，花光20亿，用物资填满空间！重生 末世 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=O-moH5ewUlY
【完结】《穿越成七娃，修仙界的宠儿》EP1~20  系统被大道崩坏，融入先天葫芦藤中，七娃成了最受宠的，被哥哥姐姐宠上天！柒柒漫舍 沙雕动画 穿越 逆袭 修仙 系统,https://www.youtube.com/watch?v=CKnaOVO-FsA
【完结】《穿越大明，开局跟朱棣抢皇位》EP1~27  怎么穿越开局就是靖难之役，临危受命当皇上对抗朱棣，这大明的江山终究还得我来守！柒柒漫舍 沙雕动画 穿越 历史 逆袭 沙雕,https://www.youtube.com/watch?v=61_H2WW26dI
【大结局🟢】《全民航海求生，都开小木筏你却开航母？》一觉醒来穿越到海上的小木筏，开局还送小萝莉？那我可就不客气了！穿越 柒柒漫舍 求生 末世 沙雕动画,https://www.youtube.com/watch?v=1qnFLA4xzP8
【完结】《重回大明朱熊英，熊英没死大明又该怎样》EP1~105  开局被朱元璋带走亲自教导，皇位接班人，开创盛世大明朝！柒柒漫舍 沙雕动画 历史 穿越 逆袭 沙雕,https://www.youtube.com/watch?v=w9RroaLpY60
【完结】《私自与朱棣之女成亲，莫名成了大明驸马爷》EP1~44  穿越后被离家出走的朱棣之女捡走，相处一段时日便私下成亲，没成想剧情发展有点不对劲啊！柒柒漫舍 沙雕动画 穿越 逆袭 历史,https://www.youtube.com/watch?v=KZLv7U5GNhc
【完结】《觉醒系统直接成帝，打造万古神宗》EP1~47  获得帝兵，招收天命之子，召唤仙人长老，这谁看了不都得绕道跑！柒柒漫舍 沙雕动画 穿越 系统 修仙 逆袭,https://www.youtube.com/watch?v=BMWUrkGOBlo
【完结】《妇科男医生竟被霸道女总裁看上》EP1~24  迫于母亲的压力，无奈去相亲，但谁会看上一个妇科男医生啊，没想到还真被看上了，还是个上市女总裁！柒柒漫舍 沙雕动画 逆袭 都市 完结,https://www.youtube.com/watch?v=xWpZg11AQp8
【完结】《穿越斗罗，觉醒王者李信模板》EP1~48  穿越斗罗，别人不是武魂殿就是宗门，怎么我一睁眼就是人面魔蛛，刚穿越就要嘎了？！柒柒漫舍 沙雕动画 斗罗大陆 王者荣耀 穿越 系统,https://www.youtube.com/watch?v=17pzTLE2i7Y
【完结】《最强后代系统，生的越多修为越高》EP1~97  穿越修仙界，开局被女帝墙上，意外觉醒系统，走上人生巅峰！柒柒漫舍 沙雕动画 系统 穿越 修仙 逆袭,https://www.youtube.com/watch?v=jlPTaKwgPsY
【完结】《修炼百亿年无敌了，怎么才来金手指》EP1~17  耗费百亿年修成长生仙体，从此不死不灭，等这一天太久了，终于无敌了！柒柒漫舍 沙雕动画 系统 穿越 逆袭 修仙,https://www.youtube.com/watch?v=ep92Tg7mUKY
【完结】《我在三国当大能》EP1~124  穿越东汉末年，啥也没有，前世会点酿酒技术，就开了家酒馆，没想到被曹操看中！柒柒漫舍 沙雕动画 逆袭 穿越 历史 三国,https://www.youtube.com/watch?v=ZnWZ4BIN1RQ
【大结局】《帝师之路，开局算卦李世民》EP1~44  穿越大唐，学了易经，开局就算李世民！柒柒漫舍 沙雕动画 穿越 历史,https://www.youtube.com/watch?v=tq8Fams1kd4
【完结】《全球突变，历史人物大对决》EP1~22  全球历史人物进行国运对决，华夏却历史断层消失，最后生死一战由我开启！柒柒漫舍 沙雕动画 都市 异能 系统 逆袭,https://www.youtube.com/watch?v=tg0FuyvcEcY
【完结】《全民穿越海岛求生，别人求生我养生》EP1~66  开局一根鱼竿一个岛，别人还在为食物和水发愁，而我觉醒养生系统，早已有了房，开启养生之旅！柒柒漫舍 沙雕动画 穿越 求生 系统,https://www.youtube.com/watch?v=Sh72G08Drxs
【完结】《末世十年后重生，觉醒超级领主系统》EP1~48  在末世挣扎十年，被基地背叛，重生后，绝不会像愚蠢的人透露灾难，因为愚蠢的人本身就是灾难！柒柒漫舍 沙雕动画 末世 重生 都市,https://www.youtube.com/watch?v=4q-QoQDMPQ8
【完结】《拜师小刚反被弃，觉醒反派人物系统》EP1~59  穿越斗罗，拜玉小刚为师却被他丢弃在魂兽森林，十年后，封号斗罗出山复仇！柒柒漫舍 沙雕动画 穿越 系统 逆袭 斗罗大陆,https://www.youtube.com/watch?v=DIh5n_zbrJU
【完结】《打卡一万年，顶级法宝用来喂猪》EP1~36  签到一万年开启万神事件本，完成随机任务有奖励，可我不缺啊，仙草都用来喂猪了！柒柒漫舍 沙雕动画 系统 修仙 搞笑,https://www.youtube.com/watch?v=kGrIzzKxUjg
【完结】《前世兵王被迫抢银行，觉醒绝世演戏系统》EP1~30  我堂堂一个前世兵王被好兄弟拉去抢银行？原来是演习啊，那我可得过一把抢银行的瘾，没想到还觉醒系统了！柒柒漫舍 沙雕动画 系统 都市,https://www.youtube.com/watch?v=8cJW-nDEORg
【完结】《重返人生，重新开始》EP1~7  重生回到妻女自杀当天，改过自新走上富强之路！柒柒漫舍 沙雕动画 都市 重生 穿越,https://www.youtube.com/watch?v=zdfX0nu3pKk
