災變論,#genre#
挖開中國第一鎮魔塔：發現千年地宮，這座在中國家喻戶曉的鎮魔塔，究竟鎮壓著什麼？|自說自話的總裁,https://www.youtube.com/watch?v=gELJYz8It5k
14年前，考古隊挖出七星封印，出現了時空錯位的穿越物，一步步調查，謎團中出現了一個神秘的西方人……|自說自話的總裁,https://www.youtube.com/watch?v=Zx7JfXBT5EM
100年前，一位美國探險家來到雲南小城，發現神秘文字、奇特宗教以及一個現實中的史前避難所，經過7年尋找，探險家終於來到了避難所的門前……|自說自話的總裁,https://www.youtube.com/watch?v=kGKBHtRJShE
上帝折鞭：蒙古大汗戰死釣魚城，而釣魚城的背後，考古隊挖出了一個隱藏700多年的神秘家族……|自說自話的總裁,https://www.youtube.com/watch?v=vxxnSBf5M3M
失落的道家黑科技：來自7000年前的仿生學，今天的技術無法複製……|自說自話的總裁,https://www.youtube.com/watch?v=QJMgCuQqxS4
美洲發現甲骨文？河南挖出白令海藍鯨？戰俘中有大量北美因紐特人？還出土了美洲的貘？商朝軍團當真遠征瑪雅？破解甲骨文和大方鼎背後的故事，原來，商朝的真相遠不止如此……|自說自話的總裁,https://www.youtube.com/watch?v=Ntoy3_0GoZk
北極32.5℃，中東連續30天暴雨，地球到底怎麼了？原來，翻開《山海經》北極幽都的傳說一直存在……|自說自話的總裁,https://www.youtube.com/watch?v=BRX7QHkAuT0
達文西（達芬奇）手稿中的飛橋，穿越到400年前，竟在《清明上河圖》中出現？深挖懸案，原來，這背後隱藏著一個神秘組織的故事……|自說自話的總裁,https://www.youtube.com/watch?v=sPFk_SVNYgA
【藏地1-1】喜馬拉雅山的一妻多夫制度是一種什麼樣的存在？|自說自話的總裁,https://www.youtube.com/watch?v=mtQQjhnodl8
成都挖出扁鵲墓，失傳千年的上古扁鵲醫書重見天日？是炒作還是事實？還原10年前的挖掘故事，原來，這本後還隱藏著一個有關項羽的故事……|自說自話的總裁,https://www.youtube.com/watch?v=R_snLe_9D4c
古文明6-波斯,#genre#
阿努納奇和波斯拜火教有關嗎？波斯拜火教和中華文明有關嗎？ |自說自話的總裁,https://www.youtube.com/watch?v=F92i6kAeifE
拜火教：最接近「科學」的創世、造人神話 | 自說自話的總裁,https://www.youtube.com/watch?v=l7-G4rKpMk4
人類永生的唯一方法 & 永生離我們還有300年的真正原因|自說自話的總裁,https://www.youtube.com/watch?v=jNc5UgA5pTM
古文明5-希臘,#genre#
鐵血斯巴達？被這支300人的軍隊幹翻在地……|自說自話的總裁,https://www.youtube.com/watch?v=ybY2d2c2o3U
亞歷山大他爹：當真臥底圣隊？與300基友同窗5年？|自說自話的總裁,https://www.youtube.com/watch?v=NNrVBxkwW74
法老之子？眾神之使？波斯拜火？崑崙尋仙？被四大文明封神的亞歷山大——終得永生？|自說自話的總裁,https://www.youtube.com/watch?v=wWIOMO6X-gM
亞特蘭提斯的遺物？史前高等文明的“石錘”？這台史前計算機背後究竟有什麼故事？|自說自話的總裁,https://www.youtube.com/watch?v=OSqvXCoRQ4Q
史前古文明4-埃及,#genre#
法老的詛咒の起源 |自說自話的總裁,https://www.youtube.com/watch?v=1IHgSRGCs-Y
打開八層金棺後，會發生什麼？|自說自話的總裁,https://www.youtube.com/watch?v=H2wSzErjZoo
法老的詛咒大揭秘：掘墓主謀為何不死？|自說自話的總裁,https://www.youtube.com/watch?v=ZMhwLmaKFwQ
尼比魯上次回地球是什麼時候？做了什麼事？|自說自話的總裁,https://www.youtube.com/watch?v=o5Sf9o-dfz4
外星人如何玩轉人類政治？竟也得靠娘家、靠老婆…… |自說自話的總裁,https://www.youtube.com/watch?v=hvlZaueFqaI
外星人如何走過人間這一生：霸道君王、宗教領袖、鋼鐵戰士……|自說自話的總裁,https://www.youtube.com/watch?v=ElDc-OMJGGE
荷魯斯之眼=全視之眼=AI監視，古埃及神話象徵著人類還未觸及的高科技？|自說自話的總裁,https://www.youtube.com/watch?v=58eycz75ulA
電燈泡、直升機、CPU、GPS，古埃及神廟中的那些高科技巧合……|自說自話的總裁,https://www.youtube.com/watch?v=SXEXF_DXm4g
金字塔：年齡？用途？建造者？建造方法？不能說的秘密？|自說自話的總裁,https://www.youtube.com/watch?v=KfQrQv72I8U
1993年，大金字塔女王密室中驚現神秘隧道，工程師三次使用機器人探測，並向全世界直播，這究竟是一場作秀，還是另一個記錄大廳的秘密？|自說自話的總裁,https://www.youtube.com/watch?v=kr174aRZLfM
獅身人面像之謎：1990年，一位地質博士來到埃及，他揭開黑幕一角，卻落得身敗名裂，但他沒有放棄，黑幕逐漸千瘡百孔，而究竟誰在掩蓋真相？這可能是一個不能說的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=Iz16ElI4tYE
1984年，一個工程師研究金字塔，卻意外發現了特斯拉的秘密，原來，這是一齣人類的悲劇……|自說自話的總裁,https://www.youtube.com/watch?v=DtiWP-Tpg3M
古埃及人已經掌握了超級水利技術？為何金字塔巨石上紛紛出現『水刀』的痕跡？一步步探索，我們竟然挖出了越來越多古埃及人利用『水之力』的超級證據……|自說自話的總裁,https://www.youtube.com/watch?v=AU2F1hjumOM
突發爆料：金字塔地下發現8條豎井、2個腔室以及一座地下城？意大利團隊2025年3月爆料始末……|自說自話的總裁,https://www.youtube.com/watch?v=aGJLx3tPH7E
史前古文明3-蘇美爾,#genre#
尼比魯、烏爾城、永生樹、大洪水、神血人， 蘇美爾人留下的五個驚奇（上）|自說自話的總裁,https://www.youtube.com/watch?v=iBDjAwikzdE
蘇美王表、中國政治、阿努納奇與神族故事……| 自說自話的總裁,https://www.youtube.com/watch?v=_eyzDi-D0so
梳理「黑頭人」的神話：為什麼我們自稱「龍的傳人」 |自說自話的總裁,https://www.youtube.com/watch?v=aqVjH1Zhpzc
蘇美爾是九黎之一，Enkidu乃蚩尤族裔|自說自話的總裁,https://www.youtube.com/watch?v=hCc1ZaLIlOw
阿努納奇留給人類的禮物，就在你我身邊……|自說自話的總裁,https://www.youtube.com/watch?v=Qxp4gg8sGO4
史前古文明2-安納托尼亞,#genre#
地球上最像月球的地方：史前「核訛詐」&巨型「地下城」|自說自話的總裁,https://www.youtube.com/watch?v=lqz5RxkDWKg
新仙女木彗星，就是創造「伊甸園」的「上帝」|自說自話的總裁,https://www.youtube.com/watch?v=PV5G1STIUBY
史前古文明1-印度河谷,#genre#
史前核爆、上古文明、神秘文字，謎中之謎「摩亨佐·達羅」遺址 | 自說自話的總裁,https://www.youtube.com/watch?v=YVN6Ei4fMCs
印度人在海底找到了一座比「亞特蘭蒂斯」還高等的古城……|自說自話的總裁,https://www.youtube.com/watch?v=gXq7C-iPQuo
5個已經被考古發現的「亞特蘭蒂斯」們，個個傳奇 | 自說自話的總裁,https://www.youtube.com/watch?v=Uds9YddcE0g
考古傳說,#genre#
秦始皇陵：水銀、祭壇、陰兵……2002年考古學家全面勘探了秦始皇陵，五個驚奇浮出水面……|自說自話的總裁,https://www.youtube.com/watch?v=pLxs6WclNMw
「中國金字塔」現實中的「九層妖塔」，挖了兩層不敢再挖 | 自說自話的總裁,https://www.youtube.com/watch?v=2gI_TFHtRC4
秦始皇的武器：考古學家挖出8尊從未見過的兵馬俑，發現了他們手中的武器，原來，這才是秦始皇統一中國的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=Byn6PdLxN6E
現代技術無法複製，從古墓中挖出來的道家真相……|自說自話的總裁,https://www.youtube.com/watch?v=VEYcRIJfq7c
秦始皇陵中的黑科技：為什麼兵馬俑會塗裝藍色超導材料？兵馬俑真的是用活人燒成的嗎？為什麼說他們的兵器都是穿越的黑科技？細節當中，我們竟然讀出這麼多不可思議的黑科技故事……|自說自話的總裁,https://www.youtube.com/watch?v=QamXrTW5z4Q
秦始皇陵已開挖的部分：我們發現了來自西歐的修陵人，發現了秦始皇家族的復原頭像，還發現了兵馬俑、銅車馬背後的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=7fi4CuCIsec
3米長的大白鯊竟離奇消失，是什麼隱秘在深海的角落……|自說自話的總裁,https://www.youtube.com/watch?v=Icc-Vnv3wQo
盜墓小說都不敢這麼寫：密謀盜墓、神秘死亡，曹操呂布、摸金發丘，火坑墓、絕世兵器、波斯藥盒、神秘玻璃，這座古墓就像是穿越了幾千年時空一樣……|自說自話的總裁,https://www.youtube.com/watch?v=ZOx_bDSx0zk
獅身人面像之謎：1990年，一位地質博士來到埃及，他揭開黑幕一角，卻落得身敗名裂，但他沒有放棄，黑幕逐漸千瘡百孔，而究竟誰在掩蓋真相？這可能是一個不能說的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=Iz16ElI4tYE
2005年，歐洲發現『活著的金字塔』竟還與『特斯拉的預言』吻合，但為什麼卻總會有人質疑它？|自說自話的總裁,https://www.youtube.com/watch?v=9nvqMk9vMF8
現實中最有可能進入過地下世界的古文明，這是一個真實的故事，專家們調查出來的真相比傳說更難以置信……|自說自話的總裁,https://www.youtube.com/watch?v=osqsgsxnksY
越王勾踐劍：為什麼千年不鏽？11個同心圓如何製作？菱形暗紋怎麼形成？當我們一層層剝開謎團，竟然發現了製造芯片的工藝……|自說自話的總裁,https://www.youtube.com/watch?v=MkR-JKNDzD0
20年前，戴教授深入復活節島，破解石像之謎的過程中，又從這裏發現了地球監獄的真相……|自說自話的總裁,https://www.youtube.com/watch?v=Te4fsLihXSM
14年前，考古隊挖出七星封印，出現了時空錯位的穿越物，一步步調查，謎團中出現了一個神秘的西方人……|自說自話的總裁,https://www.youtube.com/watch?v=Zx7JfXBT5EM
挖開中國第一鎮魔塔：發現千年地宮，這座在中國家喻戶曉的鎮魔塔，究竟鎮壓著什麼？|自說自話的總裁,https://www.youtube.com/watch?v=gELJYz8It5k
深挖：一萬多年前消失的古文明，可能並不是傳說，沉沒的亞特蘭蒂斯並不在大西洋當中，而是另一種『沉沒』，沉沒在撒哈拉沙漠之中……|自說自話的總裁,https://www.youtube.com/watch?v=vbU2XThaXfY
《山海經》上記載的羽人和不死民，他們去過南極，1983年這些遠古的故事被從一座古墓中挖了出來……|自說自話的總裁,https://www.youtube.com/watch?v=i0gkHkVH96A
美洲發現甲骨文？河南挖出白令海藍鯨？戰俘中有大量北美因紐特人？還出土了美洲的貘？商朝軍團當真遠征瑪雅？破解甲骨文和大方鼎背後的故事，原來，商朝的真相遠不止如此……|自說自話的總裁,https://www.youtube.com/watch?v=Ntoy3_0GoZk
曜變天目碗：裝著整碗宇宙，現代技術造不出來，它是宋朝科技的結晶，卻在中國已經失傳，只有日本還保留著三隻，而它背後究竟有什麼故事……|自說自話的總裁,https://www.youtube.com/watch?v=cwiySw9O5Ag
上帝折鞭：蒙古大汗戰死釣魚城，而釣魚城的背後，考古隊挖出了一個隱藏700多年的神秘家族……|自說自話的總裁,https://www.youtube.com/watch?v=vxxnSBf5M3M
《易經》能否預知未來？從古墓裡挖出失傳的《易經》還意外破解了秦始皇的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=07iM2W8pYeo
1994年，湖北挖出兩座千年古墓，這底下竟然是一條直通上古的迷島……|自說自話的總裁,https://www.youtube.com/watch?v=nlu3QJFEmWA
5500萬年前地球高燒，創造出的史前巨獸，現在可能正在復活……|自說自話的總裁,https://www.youtube.com/watch?v=Yf8DGllPA88
挖出《山海經》中未知古文明，一步步尋找真相，我們發現了一個與客家人有關的遠古故事……|自說自話的總裁,https://www.youtube.com/watch?v=lDDr5PVK0JM
古墓裡真的有機關嗎？2005年，考古隊挖開了這座機關重重的妖墓……|自說自話的總裁,https://www.youtube.com/watch?v=7udTlQE1_fI
吳哥窟：叢林中的亞特蘭蒂斯，100萬人口？前工業時代世界上最大的城市？古代農業黑科技？失落之謎？層層深入，原來這不僅僅是一個旅遊景點……|自說自話的總裁,https://www.youtube.com/watch?v=LWALlKJ3mBE
2400年前逆天古墓：挖出埃及蜻蜓眼、泡麵青銅器、天狼星之謎，還有失傳的兵器和遠古世界的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=LacxQ8B05Uw
達文西（達芬奇）手稿中的飛橋，穿越到400年前，竟在《清明上河圖》中出現？深挖懸案，原來，這背後隱藏著一個神秘組織的故事……|自說自話的總裁,https://www.youtube.com/watch?v=sPFk_SVNYgA
金字塔密碼432：有個男人測量了金字塔，並暗示了他發現的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=PBHLBZy_tCY
1300歲的麥田怪圈：出現在西安城西北方，竟與1300年前的神秘儀式有關？一步步破解，這背後還隱藏著一個有關帝國命運的風水密碼……|自說自話的總裁,https://www.youtube.com/watch?v=pjRKxPO1-RE
破解「通古斯大爆炸」之謎，《皇家天文學會》2020年最新研究這麼說……|自說自話的總裁,https://www.youtube.com/watch?v=OHz35VsSIiM
1995年，濟南郊村挖出離奇古墓，村民或死或瘋，詛咒降臨，如今荒村無人居住，這是真實的考古驚奇……|自說自話的總裁,https://www.youtube.com/watch?v=ZOGyNb7rPFs
成都挖出扁鵲墓，失傳千年的上古扁鵲醫書重見天日？是炒作還是事實？還原10年前的挖掘故事，原來，這本後還隱藏著一個有關項羽的故事……|自說自話的總裁,https://www.youtube.com/watch?v=R_snLe_9D4c
挖出千年鎮水獸，原來，都江堰背後隱藏著一個被刪除的上古故事……|自說自話的總裁,https://www.youtube.com/watch?v=P73sBWB3Q5w
即使搬出「外星人」，都無法解釋的「考古謎團」 |自說自話的總裁,https://www.youtube.com/watch?v=T6GvPqoyKnE
中國南海發現神秘沉船，船身800年不腐，價值3000億美金，將要如何打撈？|自說自話的總裁,https://www.youtube.com/watch?v=MigKzlkyx_k
5800年前驚天遺址：挖出蘇美爾圖騰、原始洛書、史前城市，和三星堆、蘇美爾一樣，在北緯31度線上神秘消失的古文明……|自說自話的總裁,https://www.youtube.com/watch?v=gKxtl-SIEiY
百慕大、地球磁場和巨石奇跡：這個能操控巨石的人，留下了和特斯拉相同的言論 | 自說自話的總裁,https://www.youtube.com/watch?v=rqMYIrX_EsA
冰川下的遠古驚奇，帶你穿越被凍結的時空……|自說自話的總裁,https://www.youtube.com/watch?v=1-vrwqutl2U
三星堆三部曲之一：世界中心的土豪——三星堆，挖出一個超乎想象的遠古世界……|自說自話的總裁,https://www.youtube.com/watch?v=UHX-81HVgXU
三星堆三部曲之三：5000年前就會開顱手術，他們一直隱藏在我們身邊……|自說自話的總裁,https://www.youtube.com/watch?v=yLXjOqH90FU
北極惡靈：真實的因紐特傳說……|自說自話的總裁,https://www.youtube.com/watch?v=iHMPHcdvtNA
秦始皇為何修建地宮？為何東海巡遊？甚至為何統一六國？原來，只為滿足一個目的：與他相見，然而，他是誰？秦始皇又是否見過他？真實的故事，讓人唏噓………… | 自說自話的總裁,https://www.youtube.com/watch?v=tUFQAF4w2K0
800年前，一個巨石文明在雨林中消失，因爲，宗教？戰爭？還是生態崩潰？層層挖掘，我們意外發現了巴別塔的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=PZQYHk5HCBg
三星堆三部曲之二：尋找東方黑頭人，蘇美爾與三星堆有關係嗎？這背後的故事，比你想象的更加驚奇……|自說自話的總裁,https://www.youtube.com/watch?v=VtNqc1vbx3g
現代科技無法復原：汝瓷天青色的原理竟然是鈦鋁與鉀的星際合金成分？一層層破解，原來，背後故事，讓人歎息……|自說自話的總裁,https://www.youtube.com/watch?v=EoYg4yg64xE
古埃及人已經掌握了超級水利技術？為何金字塔巨石上紛紛出現『水刀』的痕跡？一步步探索，我們竟然挖出了越來越多古埃及人利用『水之力』的超級證據……|自說自話的總裁,https://www.youtube.com/watch?v=AU2F1hjumOM
1400年前，有人挖開了貫穿中國的龍脈，600年前，又有人讓這龍脈翻越山東而過，它是最隱秘、最宏偉的古代黑科技，它究竟如何修建，層層深挖，原來這是一個讓人感嘆的故事……|自說自話的總裁,https://www.youtube.com/watch?v=hYx9f53j9wc
打開八層金棺後，會發生什麼？|自說自話的總裁,https://www.youtube.com/watch?v=H2wSzErjZoo
秦始皇陵挖出『金駱駝』，它揭示著秦始皇的『全球眼界』？專家們從秦始皇陵中挖出『三座金字塔』，這是秦始皇在述說他的眼界與理想……|自說自話的總裁,https://www.youtube.com/watch?v=i4pDQGmIBpY
5個已經被考古發現的「亞特蘭蒂斯」們，個個傳奇 | 自說自話的總裁,https://www.youtube.com/watch?v=Uds9YddcE0g
亞特蘭蒂斯就是南極？1.2萬年前人類勘探過尚未冰封的南極？還留下了精確的地圖？|自說自話的總裁,https://www.youtube.com/watch?v=pNUJ9ME7Og0
25萬年前的UFO殘骸or現代人造物——艾烏德楔子與《魔鬼聖經》齊名的考古謎團|自說自話的總裁,https://www.youtube.com/watch?v=C0CfXRtUPVI
史前核爆、上古文明、神秘文字，謎中之謎「摩亨佐·達羅」遺址 | 自說自話的總裁,https://www.youtube.com/watch?v=YVN6Ei4fMCs
亞特蘭提斯的遺物？史前高等文明的“石錘”？這台史前計算機背後究竟有什麼故事？|自說自話的總裁,https://www.youtube.com/watch?v=OSqvXCoRQ4Q
突發爆料：金字塔地下發現8條豎井、2個腔室以及一座地下城？意大利團隊2025年3月爆料始末……|自說自話的總裁,https://www.youtube.com/watch?v=aGJLx3tPH7E
「入侵」商朝的雅利安人&「深入」新疆的希臘城邦——印歐人起源在中國？|自說自話的總裁,https://www.youtube.com/watch?v=TgBHHgp_vqw
深挖：3萬年前的『硅基文明』？西伯利亞巨石中出現了高溫熔化痕跡和一個人類尚未掌握的科技——六方矽（硅）……|自說自話的總裁,https://www.youtube.com/watch?v=ZCbdYGTBFcs
印度人在海底找到了一座比「亞特蘭蒂斯」還高等的古城……|自說自話的總裁,https://www.youtube.com/watch?v=gXq7C-iPQuo
南極4000米海底的外星人天線？or 合理自然物？這個南極神秘物被官方“石錘”背後的美蘇爭霸故事……|自說自話的總裁,https://www.youtube.com/watch?v=fEI6z-buRL0
外星人如何走過人間這一生：霸道君王、宗教領袖、鋼鐵戰士……|自說自話的總裁,https://www.youtube.com/watch?v=ElDc-OMJGGE
探訪「多金男」的地宮，聽他講一段「暗黑版漢武帝后傳」|自說自話的總裁,https://www.youtube.com/watch?v=h_PvpL_gLUQ
考古VS歷史：3000年前中國誰當家？女王婦好or天子武丁|自說自話的總裁,https://www.youtube.com/watch?v=gjuwUDw_Ryc
新疆出土的「歐洲甲骨文」&「人間蒸發」的精絕古城|自說自話的總裁,https://www.youtube.com/watch?v=liwUu_EYvlQ
新仙女木彗星，就是創造「伊甸園」的「上帝」|自說自話的總裁,https://www.youtube.com/watch?v=PV5G1STIUBY
法老的詛咒大揭秘：掘墓主謀為何不死？|自說自話的總裁,https://www.youtube.com/watch?v=ZMhwLmaKFwQ
外星人如何玩轉人類政治？竟也得靠娘家、靠老婆…… |自說自話的總裁,https://www.youtube.com/watch?v=hvlZaueFqaI
聆聽「石器時代」的聲音：9000年來，音樂一直是我們的「解藥」 | 自說自話的總裁,https://www.youtube.com/watch?v=tNZl9OVqfSM
法老的詛咒の起源 |自說自話的總裁,https://www.youtube.com/watch?v=1IHgSRGCs-Y
鐵血斯巴達？被這支300人的軍隊幹翻在地……|自說自話的總裁,https://www.youtube.com/watch?v=ybY2d2c2o3U
逐章對比傳世版《道德經》、西漢帛書版《德道經》以及戰國郭店《老子》，原來上古思想早已面目全非，而為什麼會這樣？也許，我們能抽象出這樣一個故事……|自說自話的總裁,https://www.youtube.com/watch?v=t7Ch1rhXqF0
雅利安深坑：最神秘的埃及古跡，究竟是未完工的金字塔？陵墓？還是某種巨大古代能量系統的一部分？為什麼不繼續挖掘？為什麼被列為軍事禁區並讓它被認為毀滅？|自說自話的總裁,https://www.youtube.com/watch?v=TeQkMeOzlsY
人類往事,#genre#
132年前，一位火山專家深入爪哇森林，他發現了無法解釋的古代遺跡……7萬年前，人類遭遇巨災，全球人口只剩下1000人？科學or預言？巨災將在2036年，再次降臨……|自說自話的總裁,https://www.youtube.com/watch?v=4VcNp6jP8o0
天花：被囚禁的病毒，曾是人類最恐怖的噩夢，為什麼不徹底滅絕它？但願永遠不要再復活……|自說自話的總裁,https://www.youtube.com/watch?v=iblmfra6GLQ
神的禁令，寫在人類的20號染色體上，神究竟禁止人類做什麼？|自說自話的總裁,https://www.youtube.com/watch?v=Hmcz2VOn5-c
20年前，戴教授深入復活節島，破解石像之謎的過程中，又從這裏發現了地球監獄的真相……|自說自話的總裁,https://www.youtube.com/watch?v=Te4fsLihXSM
最詭異的器官，我們都被這個器官封裝在超能力機甲當中……|自說自話的總裁,https://www.youtube.com/watch?v=n4TWUh4ZGhk
100光年外，發現另一個顆地球，而我們逃離地球後又是什麼命運？原來，6000年前，史前檔案中已經幫我記錄了答案……|自說自話的總裁,https://www.youtube.com/watch?v=fKCwsKMmqkk
為什麼被抓住後脖頸，貓咪就會立刻石化？看懂這個秘密，你也將發現自己身上的這個石化開關……|自說自話的總裁,https://www.youtube.com/watch?v=UGMOvb0DXSk
病毒中的教父：1997年被從北極凍土中挖出來，原來它如此的陰險……|自說自話的總裁,https://www.youtube.com/watch?v=SyD0lL1Ij6g
5種神秘古人類，不會出現在教科書上……|自說自話的總裁,https://www.youtube.com/watch?v=WucIXn63MdA
埃博拉/伊波拉：人類的詛咒，你的身體如何對抗它，它到底有多恐怖……|自說自話的總裁,https://www.youtube.com/watch?v=jQ3CB9C2LP4
70年前，人類學家在非洲沙漠發現三萬年前的人類壁畫，這是地球上第一批人類，他們竟然存活到了今天，同時，我們身體裏也被他們安裝了一個隨時可以被激活的超能力……|自說自話的總裁,https://www.youtube.com/watch?v=FZlXiHSSBN0
吸血鬼：醫學的真相比傳說更可怕……我們每個人身上被種下了封印吸血鬼的印記……|自說自話的總裁,https://www.youtube.com/watch?v=AyFHPlw29-c
如果你做了這件事，一定會受到基因的詛咒，連反基因方程式都救不了你……|自說自話的總裁,https://www.youtube.com/watch?v=lvB9sYIWEDY
破解人類起源之謎：一種全新的人類起源假說，原來我們腦子裡都有一顆……|自說自話的總裁,https://www.youtube.com/watch?v=05qJ_17b2o8
38億年前的納米機器人：曾被雪藏100年的發現，未來將是拯救人類的超級武器……|自說自話的總裁,https://www.youtube.com/watch?v=DBwui0FO_bs
穿越的醫書，1700年前的中醫典籍，記載了1928年的諾貝爾獎……|自說自話的總裁,https://www.youtube.com/watch?v=C654z33I_Mk
飢餓實驗：這群拒絕上戰場的小夥兒，主動參加了飢餓實驗……也告訴了我們正確減肥的方法……|自說自話的總裁,https://www.youtube.com/watch?v=_ULJCZmPN28
祖先留在你體內的咒語：為什麼遺傳病基因會如此普遍？為什麼人到中年就會發福？為什麼糖尿病越來越高發？這也許都是你祖先給你留下的咒語，也曾拯救過你……|自說自話的總裁,https://www.youtube.com/watch?v=MbYDoTG_ZnI
人類可以成為阿努納奇的真正原因，我們已經站到了技術大爆炸的奇點上，基因編輯的嬰兒已經誕生……|自說自話的總裁,https://www.youtube.com/watch?v=8ylUQcJTDdc
25號宇宙：預言人類結局的實驗：老鼠烏托邦，未來已來……|自說自話的總裁,https://www.youtube.com/watch?v=bkpCf2YILCc
惡魔的種子，一定要被禁止……|自說自話的總裁,https://www.youtube.com/watch?v=qr4J89p2CHY
被封印的巨人，就在人類的17號染色體上，人類是否能打開這把基因鎖……|自說自話的總裁,https://www.youtube.com/watch?v=s7D_SEPNxfM
隱忍20億年，有種生物真的從未忘記復仇，它們正在悄悄用氣體，改造我們的星球……|自說自話的總裁,https://www.youtube.com/watch?v=dE0z2GIVoFI
為什麼全世界的檸檬都讀Lemon？這背後有一個刻在8號染色體上的上古故事……|自說自話的總裁,https://www.youtube.com/watch?v=y0PfdJ2XoAg
最新醫學發現，竟是道家魂魄學說，人體「第二大腦」的五個驚奇……|自說自話的總裁,https://www.youtube.com/watch?v=pXsIg8Ul7Eo
死神的病菌：《國際衛生條例》因它而生，號稱死神的鐮刀，但突然被人類發現軟肋，所以，面對病菌，我們該如何壓制它們的軟肋？|自說自話的總裁,https://www.youtube.com/watch?v=difNkA5Z0ks
元宇宙與時間感知：為什麼無法徒手拍死蒼蠅？為什麼時間過得越來越快？可能一切虛幻未來的背後，都有一個企圖統治時間的魔王……|自說自話的總裁,https://www.youtube.com/watch?v=hzVDdg7aAkA
猴子：也許一種超越人類的存在，爲什麽科學家中猴子身上洞悉了華爾街的秘密？爲什麽說猴子比人類更擅長政治？|自說自話的總裁,https://www.youtube.com/watch?v=qMd5MT_SOTc
當你爆發過敏性鼻炎時，這就是你體內發生的故事……|自說自話的總裁,https://www.youtube.com/watch?v=W_5m1ffJcxE
【深挖】進化論的神話：從樹棲猴子，到星級文明，我們竟被5次修改，但我們卻似乎並非恩寵，而是棋子…… | 自說自話的總裁,https://www.youtube.com/watch?v=0CffJerF-os
1988年，一位美國作家帶我們走進了苗人巫醫的故事，巫術真的能治病嗎？為什麼後來美國政府認證了這些巫醫，還讓他們進入醫院作法？|自說自話的總裁,https://www.youtube.com/watch?v=cpSesKUvCEc
穿越到未來到開關，就在你到大腦中，這裡面還隱藏著世界的真相⋯⋯|自說自話的總裁,https://www.youtube.com/watch?v=3ceKQyNq8v0
4個不可思議的真實大腦病例，發現大腦中的奇異世界……|自說自話的總裁,https://www.youtube.com/watch?v=ivn0lqjTQVU
大腦中的寄生蟲：最前沿的寄生蟲研究，竟然發現了有關人體免疫的秘密，原來，寄生蟲使用了一個三角詛咒來控制人類……|自說自話的總裁,https://www.youtube.com/watch?v=wd308ucQG80
良渚vs阿拉斯加：穿越6000年，橫跨太平洋，兩地爲何出現同樣的人種與圖騰？神秘的阿拉斯加三角，爲何突然被哈佛大學稱為『加密地球』區域？也許，那裏真的隱藏著一個地心世界的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=Qg4pisCm-VQ
耗時53年，20000例人體實驗，人類史上最大規模的一場病毒研究……|自說自話的總裁,https://www.youtube.com/watch?v=retsKo-d9Wk
【總裁夫人首出鏡】病毒，打開基因鎖的鑰匙……人類如何進化？人類的自我意識從何而來？|自說自話的總裁,https://www.youtube.com/watch?v=-r0TdDHRdLw
夢遊症調查：一個能讓你看到上帝的故事，進化論是萬能的補丁……|自說自話的總裁,https://www.youtube.com/watch?v=lnwk6wPvNHU
《自私的基因》揭秘：我们都是基因的奴隶……|自說自話的總裁,https://www.youtube.com/watch?v=Wtg_dh8wyCQ
最奇葩的實驗：各種古老教派和現代科學家都研究過的奇葩課題……|自說自話的總裁,https://www.youtube.com/watch?v=_xG_cgGBRZA
人類就是「外星人」05 |  鬍子密碼：三個被隱藏的「人類起源」傳說|自說自話的總裁,https://www.youtube.com/watch?v=SCocQ1QnZbM
最神秘的器官：我們因為這個器官而擁有了大腦和意識，我們其實是這個器官的傀儡，它究竟從何而來？|自說自話的總裁,https://www.youtube.com/watch?v=hqcWyoVlr2A
元宇宙與時間感知：為什麼無法徒手拍死蒼蠅？為什麼時間過得越來越快？可能一切虛幻未來的背後，都有一個企圖統治時間的魔王……|自說自話的總裁,https://www.youtube.com/watch?v=4Sk75LxLTnU
『我』：究竟是什麼？20年前，一位奇才用神經學為《金剛經》做註解，帶我們看清了『我』的真相……|自說自話的總裁,https://www.youtube.com/watch?v=aZv-Isnwh4U
人類就是「外星人」01 | 以找死的鼻子開篇 | 自說自話的總裁,https://www.youtube.com/watch?v=24NmES_Oceg
人類就是「外星人」04 |  達爾文說：眼睛是進化論的禁區？|自說自話的總裁,https://www.youtube.com/watch?v=NAwZvJefzsI
人類就是「外星人」02 |  為什麼只有人類有鼻毛？|自說自話的總裁,https://www.youtube.com/watch?v=AgY5rwsgfTE
人類就是「外星人」03 |  人類起源：腦洞故事&邏輯科學？|自說自話的總裁,https://www.youtube.com/watch?v=hOTfH5QP5CY
東海麻姑說：自己三次見過滄海變成桑田，這個道家神話，究竟是不是神話？原來，考古學學家們已經挖出來很多很多的驚奇……|自說自話的總裁,https://www.youtube.com/watch?v=QtFJw5yF-fU
